-373.881000,213.119000,1605.010000,-316.649000,108.595000,1604.810000,-515.193000,146.426000,1587.040000,-448.733000,32.512600,1583.740000,-510.241000,55.378300,1444.470000,-569.595000,26.886700,1200.150000,-404.074000,126.277000,1356.860000,-346.837000,152.698000,1151.150000,-483.671000,-78.996400,1346.160000,-533.728000,252.350000,1383.200000,-575.466000,305.066000,1230.430000,-529.729000,320.600000,1067.490000,-495.709000,329.499000,956.273000,-420.627000,286.993000,835.828000,-470.958000,337.401000,828.314000,-404.508000,327.709000,749.776000,-345.866000,-44.145700,1376.840000,-334.550000,-111.811000,1238.730000,-303.607000,-97.361800,1073.210000,-263.545000,-95.990600,958.729000,-213.311000,-57.998800,840.218000,-268.091000,-94.592400,819.474000,-216.362000,-80.715500,740.579000,-449.615000,257.014000,966.695000,-303.682000,26.780500,968.909000,-572.359000,58.905800,982.352000,-521.384000,-11.759400,986.048000,-560.259000,268.003000,745.818000,-570.813000,238.816000,528.715000,-627.280000,235.827000,339.050000,-619.700000,239.831000,86.478800,-615.886000,172.960000,68.153700,-485.027000,313.641000,56.342400,-326.761000,-65.417500,734.145000,-380.623000,-64.922200,517.807000,-417.296000,-106.211000,318.168000,-408.812000,-83.323300,81.559400,-462.413000,-52.424000,60.945200,-269.168000,-2.571530,50.931300
-373.948000,213.037000,1605.030000,-316.723000,108.510000,1604.820000,-515.269000,146.361000,1587.070000,-448.815000,32.439700,1583.760000,-510.304000,55.316700,1444.490000,-569.670000,26.784900,1200.170000,-404.158000,126.227000,1356.860000,-346.946000,152.638000,1151.140000,-483.689000,-79.059700,1346.180000,-533.825000,252.286000,1383.200000,-575.607000,304.961000,1230.430000,-529.904000,320.514000,1067.490000,-495.922000,329.428000,956.259000,-420.805000,287.001000,835.819000,-471.217000,337.328000,828.287000,-404.795000,327.686000,749.734000,-345.883000,-44.148100,1376.820000,-334.603000,-111.841000,1238.700000,-303.862000,-97.358000,1073.170000,-263.898000,-96.012800,958.651000,-213.677000,-58.077600,840.114000,-268.549000,-94.540300,819.385000,-216.866000,-80.770100,740.453000,-449.681000,256.944000,966.714000,-303.786000,26.714700,968.913000,-572.470000,58.854200,982.352000,-521.500000,-11.818700,986.046000,-560.302000,267.967000,745.825000,-570.817000,238.803000,528.719000,-627.271000,235.835000,339.048000,-619.700000,239.833000,86.479700,-615.889000,172.960000,68.152600,-485.030000,313.638000,56.347100,-326.849000,-65.470900,734.144000,-380.696000,-64.978600,517.805000,-417.338000,-106.246000,318.160000,-408.808000,-83.329900,81.557500,-462.413000,-52.425400,60.944300,-269.170000,-2.576380,50.936500
-374.016000,212.957000,1605.060000,-316.797000,108.428000,1604.840000,-515.344000,146.298000,1587.090000,-448.894000,32.368100,1583.770000,-510.359000,55.258700,1444.510000,-569.739000,26.689800,1200.180000,-404.233000,126.181000,1356.860000,-347.046000,152.584000,1151.130000,-483.706000,-79.118800,1346.190000,-533.915000,252.225000,1383.200000,-575.742000,304.859000,1230.420000,-530.073000,320.431000,1067.480000,-496.127000,329.361000,956.246000,-420.977000,287.009000,835.810000,-471.466000,337.261000,828.262000,-405.069000,327.667000,749.693000,-345.898000,-44.158800,1376.820000,-334.696000,-111.898000,1238.670000,-304.179000,-97.427800,1073.110000,-264.332000,-96.133100,958.552000,-214.152000,-58.278500,839.970000,-269.111000,-94.627200,819.276000,-217.488000,-80.980600,740.296000,-449.749000,256.875000,966.734000,-303.883000,26.654700,968.917000,-572.575000,58.801600,982.353000,-521.608000,-11.878100,986.045000,-560.346000,267.931000,745.833000,-570.821000,238.792000,528.723000,-627.262000,235.844000,339.046000,-619.701000,239.835000,86.480700,-615.892000,172.959000,68.151500,-485.034000,313.635000,56.351800,-326.929000,-65.518600,734.143000,-380.763000,-65.030500,517.803000,-417.375000,-106.278000,318.153000,-408.803000,-83.335800,81.555900,-462.414000,-52.426900,60.943400,-269.172000,-2.581220,50.941700
-374.083000,212.878000,1605.090000,-316.870000,108.349000,1604.860000,-515.418000,146.234000,1587.120000,-448.971000,32.297900,1583.780000,-510.407000,55.204400,1444.530000,-569.803000,26.601600,1200.200000,-404.301000,126.140000,1356.870000,-347.137000,152.535000,1151.130000,-483.723000,-79.173600,1346.210000,-534.000000,252.166000,1383.210000,-575.872000,304.762000,1230.420000,-530.235000,320.352000,1067.480000,-496.324000,329.297000,956.233000,-421.143000,287.017000,835.801000,-471.704000,337.200000,828.239000,-405.328000,327.650000,749.655000,-345.911000,-44.178200,1376.810000,-334.832000,-111.984000,1238.640000,-304.555000,-97.571000,1073.050000,-264.843000,-96.349600,958.434000,-214.729000,-58.597500,839.790000,-269.771000,-94.850400,819.150000,-218.221000,-81.342000,740.110000,-449.818000,256.808000,966.753000,-303.973000,26.600300,968.920000,-572.674000,58.748000,982.355000,-521.709000,-11.937500,986.044000,-560.392000,267.895000,745.841000,-570.827000,238.781000,528.727000,-627.254000,235.853000,339.044000,-619.701000,239.838000,86.481600,-615.895000,172.959000,68.150400,-485.038000,313.632000,56.356600,-327.002000,-65.560800,734.142000,-380.823000,-65.078100,517.801000,-417.407000,-106.308000,318.146000,-408.798000,-83.341200,81.554500,-462.414000,-52.428400,60.942500,-269.174000,-2.586050,50.947000
-374.150000,212.802000,1605.130000,-316.942000,108.271000,1604.880000,-515.490000,146.171000,1587.150000,-449.045000,32.228800,1583.790000,-510.447000,55.153800,1444.540000,-569.861000,26.520500,1200.210000,-404.360000,126.104000,1356.880000,-347.217000,152.491000,1151.120000,-483.740000,-79.224100,1346.230000,-534.078000,252.111000,1383.220000,-575.994000,304.669000,1230.420000,-530.389000,320.277000,1067.480000,-496.510000,329.235000,956.222000,-421.301000,287.025000,835.791000,-471.927000,337.145000,828.218000,-405.570000,327.635000,749.619000,-345.923000,-44.206400,1376.820000,-335.008000,-112.097000,1238.600000,-304.989000,-97.787200,1072.970000,-265.429000,-96.660500,958.297000,-215.406000,-59.030200,839.576000,-270.526000,-95.206700,819.009000,-219.058000,-81.848200,739.901000,-449.888000,256.743000,966.772000,-304.056000,26.551000,968.923000,-572.767000,58.693400,982.357000,-521.801000,-11.997000,986.044000,-560.439000,267.858000,745.849000,-570.833000,238.770000,528.732000,-627.246000,235.862000,339.043000,-619.702000,239.840000,86.482500,-615.898000,172.959000,68.149300,-485.042000,313.630000,56.361300,-327.067000,-65.597600,734.140000,-380.878000,-65.121400,517.800000,-417.435000,-106.335000,318.139000,-408.792000,-83.346100,81.553300,-462.415000,-52.429900,60.941500,-269.175000,-2.590890,50.952200
-374.217000,212.727000,1605.170000,-317.013000,108.196000,1604.910000,-515.561000,146.108000,1587.170000,-449.117000,32.160800,1583.800000,-510.481000,55.107000,1444.560000,-569.914000,26.446900,1200.230000,-404.411000,126.073000,1356.880000,-347.288000,152.452000,1151.110000,-483.757000,-79.270200,1346.250000,-534.150000,252.060000,1383.220000,-576.110000,304.582000,1230.420000,-530.536000,320.205000,1067.480000,-496.685000,329.177000,956.213000,-421.451000,287.031000,835.781000,-472.137000,337.095000,828.200000,-405.796000,327.622000,749.586000,-345.933000,-44.243500,1376.830000,-335.224000,-112.238000,1238.570000,-305.480000,-98.075500,1072.880000,-266.087000,-97.063400,958.144000,-216.181000,-59.572400,839.332000,-271.372000,-95.692200,818.855000,-219.995000,-82.493200,739.671000,-449.959000,256.680000,966.791000,-304.132000,26.506800,968.926000,-572.854000,58.638100,982.359000,-521.886000,-12.056400,986.043000,-560.488000,267.822000,745.857000,-570.839000,238.761000,528.736000,-627.240000,235.871000,339.041000,-619.702000,239.842000,86.483400,-615.901000,172.959000,68.148200,-485.045000,313.627000,56.366000,-327.124000,-65.629400,734.139000,-380.925000,-65.160300,517.799000,-417.457000,-106.360000,318.133000,-408.786000,-83.350300,81.552300,-462.416000,-52.431400,60.940600,-269.177000,-2.595720,50.957500
-374.284000,212.653000,1605.210000,-317.083000,108.123000,1604.940000,-515.630000,146.045000,1587.200000,-449.187000,32.093900,1583.810000,-510.508000,55.064000,1444.580000,-569.961000,26.380800,1200.240000,-404.453000,126.047000,1356.900000,-347.349000,152.419000,1151.110000,-483.774000,-79.311700,1346.260000,-534.214000,252.011000,1383.230000,-576.218000,304.501000,1230.420000,-530.673000,320.138000,1067.480000,-496.849000,329.122000,956.205000,-421.592000,287.035000,835.771000,-472.330000,337.051000,828.184000,-406.002000,327.610000,749.555000,-345.942000,-44.289500,1376.840000,-335.481000,-112.406000,1238.550000,-306.027000,-98.434800,1072.770000,-266.816000,-97.556000,957.976000,-217.053000,-60.220000,839.060000,-272.308000,-96.302500,818.691000,-221.030000,-83.270700,739.424000,-450.031000,256.620000,966.809000,-304.201000,26.467400,968.929000,-572.936000,58.582000,982.362000,-521.963000,-12.115700,986.044000,-560.538000,267.786000,745.866000,-570.847000,238.752000,528.741000,-627.234000,235.880000,339.039000,-619.703000,239.844000,86.484300,-615.904000,172.958000,68.147000,-485.049000,313.624000,56.370800,-327.174000,-65.656100,734.138000,-380.967000,-65.195000,517.798000,-417.475000,-106.382000,318.127000,-408.779000,-83.354000,81.551500,-462.416000,-52.432900,60.939700,-269.179000,-2.600540,50.962800
-374.351000,212.581000,1605.260000,-317.151000,108.052000,1604.980000,-515.698000,145.983000,1587.220000,-449.254000,32.027900,1583.820000,-510.527000,55.024700,1444.590000,-570.004000,26.322500,1200.250000,-404.487000,126.024000,1356.910000,-347.400000,152.391000,1151.110000,-483.791000,-79.348500,1346.280000,-534.272000,251.967000,1383.240000,-576.318000,304.425000,1230.430000,-530.801000,320.074000,1067.480000,-497.000000,329.070000,956.198000,-421.723000,287.037000,835.761000,-472.508000,337.012000,828.170000,-406.188000,327.598000,749.527000,-345.950000,-44.344300,1376.870000,-335.777000,-112.602000,1238.520000,-306.631000,-98.863600,1072.660000,-267.617000,-98.136100,957.797000,-218.021000,-60.969400,838.763000,-273.335000,-97.033000,818.519000,-222.164000,-84.174400,739.164000,-450.104000,256.561000,966.828000,-304.264000,26.432600,968.932000,-573.012000,58.525300,982.365000,-522.032000,-12.174800,986.044000,-560.589000,267.749000,745.875000,-570.855000,238.744000,528.746000,-627.229000,235.890000,339.037000,-619.704000,239.846000,86.485200,-615.907000,172.958000,68.145900,-485.053000,313.622000,56.375500,-327.216000,-65.678100,734.138000,-381.002000,-65.225400,517.797000,-417.488000,-106.402000,318.122000,-408.772000,-83.357000,81.551000,-462.417000,-52.434400,60.938800,-269.181000,-2.605350,50.968000
-374.417000,212.511000,1605.320000,-317.219000,107.983000,1605.020000,-515.764000,145.920000,1587.240000,-449.318000,31.962800,1583.830000,-510.540000,54.989400,1444.610000,-570.042000,26.272100,1200.260000,-404.513000,126.007000,1356.920000,-347.440000,152.367000,1151.100000,-483.808000,-79.380300,1346.290000,-534.323000,251.926000,1383.250000,-576.410000,304.354000,1230.430000,-530.919000,320.014000,1067.480000,-497.139000,329.021000,956.194000,-421.845000,287.036000,835.752000,-472.668000,336.977000,828.160000,-406.355000,327.585000,749.503000,-345.956000,-44.407600,1376.890000,-336.112000,-112.824000,1238.490000,-307.290000,-99.360400,1072.550000,-268.490000,-98.801200,957.606000,-219.087000,-61.817300,838.444000,-274.454000,-97.878700,818.340000,-223.396000,-85.198700,738.892000,-450.177000,256.504000,966.846000,-304.319000,26.402200,968.935000,-573.082000,58.468100,982.369000,-522.094000,-12.233500,986.045000,-560.642000,267.713000,745.885000,-570.864000,238.737000,528.751000,-627.224000,235.900000,339.036000,-619.705000,239.848000,86.486000,-615.910000,172.958000,68.144800,-485.057000,313.619000,56.380300,-327.251000,-65.695400,734.137000,-381.030000,-65.251500,517.797000,-417.496000,-106.419000,318.117000,-408.764000,-83.359500,81.550700,-462.417000,-52.435900,60.937900,-269.182000,-2.610160,50.973300
-374.483000,212.442000,1605.380000,-317.284000,107.916000,1605.070000,-515.828000,145.857000,1587.260000,-449.379000,31.898700,1583.830000,-510.547000,54.957900,1444.630000,-570.075000,26.229800,1200.260000,-404.531000,125.993000,1356.940000,-347.471000,152.349000,1151.100000,-483.826000,-79.407100,1346.300000,-534.366000,251.889000,1383.270000,-576.494000,304.290000,1230.440000,-531.027000,319.959000,1067.480000,-497.264000,328.975000,956.191000,-421.957000,287.032000,835.743000,-472.811000,336.947000,828.152000,-406.501000,327.572000,749.481000,-345.961000,-44.479300,1376.920000,-336.486000,-113.072000,1238.470000,-308.008000,-99.923400,1072.420000,-269.439000,-99.549200,957.408000,-220.253000,-62.761200,838.105000,-275.669000,-98.835100,818.158000,-224.732000,-86.337900,738.611000,-450.252000,256.449000,966.863000,-304.369000,26.376000,968.938000,-573.147000,58.410500,982.373000,-522.149000,-12.291900,986.046000,-560.696000,267.677000,745.894000,-570.873000,238.731000,528.756000,-627.221000,235.909000,339.034000,-619.705000,239.851000,86.486900,-615.913000,172.958000,68.143700,-485.061000,313.616000,56.385000,-327.279000,-65.708200,734.137000,-381.053000,-65.273500,517.797000,-417.500000,-106.433000,318.113000,-408.756000,-83.361400,81.550600,-462.418000,-52.437500,60.937000,-269.184000,-2.614960,50.978600
